id,content
aff20a97-5e66-4b81-8c10-d1d87c1cd8c5,Butt stuff.
b02654c7-1278-4e19-81ff-0d1463beced6,My good bra.
b06728eb-bced-4e23-a268-b00bd29b5057,A bird that shits human turds.
b07dea12-3dfe-4bcd-a98f-bc5eae57d9fc,Geese.
b089eef4-1745-41df-a066-a18555aa88d5,A big black dick.
b0bf2726-73d5-4829-831f-0397b98f240d,Driving into a tornado to learn about tornadoes.
b0d5b6e3-a4b4-41cd-8cca-30a9a6f577ed,Full-on socialism.
b0ef9e41-aba9-4fa6-a9ac-87c9bd9ee9d2,A fair go.
b0f24def-0009-4840-a896-ac9e025ada79,That one leftover screw.
b1077b28-dd9c-4d20-8c7e-05cf6b4f9785,A bloody pacifier.
b1087947-58dd-4580-87f7-6a0f46320d30,Victory points.
b10ac622-0653-47ed-8e86-51666b1d06d3,Being knowledgeable in a narrow domain that nobody understands or cares about.
b1259136-3606-4644-a0d0-084cfe9d9436,Diversity.
b1327700-41ad-4d02-9754-08569c947e00,Selling crack to children.
b1432689-8673-4587-9aec-15695eb4451b,The mixing of the races.
b1a565f8-4cdc-4e08-a90f-b99cdf670b0c,"Dwayne ""The Rock"" Johnson."
b1d83de3-8992-4e7a-815f-e87b51377d1a,Sperm whales.
b1daef91-6c38-46f3-9d05-16c9a669fad3,Post-partum depression.
b1dd2d72-21d7-40ca-843c-d5c19cb7a9ae,The all-new Nissan Pathfinder with 0.9% APR financing!
b20708fd-bf9a-4988-8fb7-d47e2ec6e971,Getting hilariously gang-banged by the Blue Man Group.
b25c166c-3597-4417-a8ee-a083e4759f0b,Building a ladder of hot dogs to the moon.
b2746fe8-4e8b-4c32-a6a7-20cd96ad5f56,Getting caught by the police and going to jail.
b2860d69-72db-458c-b13e-6f619e803d34,"Getting married, having a few kids, buying some stuff, retiring to the south of France, and dying."
b28756c3-690b-4e78-8610-ec4eb0e9d40b,A three-way with my wife and Shaquille O'Neal.
b2955c8d-3287-4cbf-b930-b7f1db81113a,Khakis.
b2bc25a8-fc76-49e3-ac9e-607a8435ae83,Boris the Soviet Love Hammer.
b2e11930-a119-4a67-bed5-e6ecbccfe31c,"The swim team, all at once."
b307032a-facd-40fc-a6b5-ab82f7041a48,A respectful discussion of race and gender on the Internet.
b3082f44-13ea-4e37-9f10-0f0631e59c1c,Dicking around on the guitar for an hour.
b3319951-e4b6-4f56-aa6f-21ef061d5ce0,Slowly easing down onto a cucumber.
b36ee41c-55c2-49c4-a792-d6282656c630,Some really fucked-up shit.
b373b6ca-d141-4e6b-a1de-8269a613a7ee,Oompa-Loompas.
b38e2b84-10f3-4df6-8a18-397d41698d58,Skippy the Bush Kangaroo.
b3afce01-5447-4347-bdf6-afc65e57b66d,Your mum.
b3b779f5-c460-41fd-8f2d-1fb4c45588d6,Buying the right clothes to be cool.
b3c2d365-2b6c-4997-b204-84961d453b72,Daddy issues.
b3cfa7b3-11f4-438b-b182-8ab979d0c483,Funkified aliens from the planet Groovius.
b4075259-5cc4-40d7-b72e-3f7bcc10b52a,The clown that followed me home from the grocery store.
b40c634c-bdc5-4dda-83cf-40585fc5a131,A falcon with a cap on its head.
b40ed959-376c-415b-9e0f-3acdad563ebb,An emergency all-floor meeting of inclusion.
b424a1bc-2da5-43ad-bf7c-b65901c639df,Ed Balls.
b43dcd02-bfb7-46d8-bb43-45d717fa2838,"Words, words, words."
b460bb32-4306-4b56-b97f-385d97825cf9,Paying the iron price.
b4793500-479e-41e3-8cab-2033d1bd3dec,The imagination of Peter Jackson.
b4d70789-a057-4aec-8184-92b7a4cf60e8,"Graphic violence, adult language, and some sexual content."
b4ec978f-2aff-4ca7-99ef-9cca9840d500,Women of color.
b4efd056-d7e5-4d48-89ef-4441c7386838,"Fucking up ""Silent Night"" in front of 300 parents."
b503e9ad-0348-4b06-82c0-7d7ed0b96770,The Star Wars Universe.
b52a4d0d-bfbc-4e56-af1c-dea2ae2617c2,A mime having a stroke.
b537974e-267b-4349-b4c4-285f3a19d442,White privilege.
b59be33a-b0da-4b3b-8084-583a4f79683b,Puppies!
b59f52db-4fe2-42c1-8c79-52aeb6486b61,Salsa Night at Dave's Cantina.
b5ad3a6f-8085-463c-ac1e-079d4d9425b5,Sexual tension.
b5cb6d1c-5e6a-4e53-8430-13cb5a0f45e2,Full bush.
b607f762-46e0-4869-bc4b-2906ae2e6371,Forgetting to convert pound-seconds into newton-seconds.
b64461b9-76d3-48d3-b6dd-85893b328d36,Cancer.
b65e16d9-6dda-4cec-bee5-d867b372e634,Cat massage.
b6a98b9e-59fe-4eb8-9cb9-9ef5152386f2,The Blood of Christ.
b6c2cf99-258f-4528-a5b8-1b3b6e59a718,Two beautiful pig sisters.
b6f4014c-02aa-4ce0-af38-7902d9327d2e,Twenty cheerleaders laughing at your tiny penis.
b7294919-e1fa-4f3b-a1ad-0d5fc52bb8fb,The safe word.
b740ef3c-c6a3-43dd-bacb-55cf55842495,Kamikaze pilots.
b75dd88b-52df-4d25-8532-c73e854b53a8,A 55-gallon drum of lube.
b766075d-e099-4593-926f-f731664a5557,All these decorative pillows.
b7b76edd-d30c-4e47-a9a4-68b0e4c1e05b,A fat bald man from the Internet.
b85ac2eb-f514-41c1-ab2f-7d2db75f7a3b,Falling into the toilet.
b8610536-edbc-4fcf-874e-6a0807cb1d2a,Funky fresh rhymes.
b8711f1e-8ca9-4524-9874-1837f96bfc92,SIX GOD DAMN HOURS OF FUCKING DIPLOMACY.
b873c24f-8fce-48c1-8b90-86343f8aabbb,Doritos and a Fruit Roll-Up.
b874ff4a-2ea4-43cf-ad6e-eeca57219fc6,Tripping balls.
b88a1267-50a4-49fc-bbe7-c84445fcea7b,Viagra.&reg;
b88e7855-9063-4d0f-b612-5041ea4df390,Sudden penis loss.
b8cb7d4f-fa59-44ae-8e01-0d5ce4229066,"Going down on a woman, discovering that her vaginas is filled with eyeballs, and being totally into that."
b8dc52e4-7fa0-4967-bf46-079aa073320a,Men.
b8e3ff0b-7d78-4344-85f5-5f6736491e77,Falling into a pit of waffles.
b8e61dfb-2b4b-4fc0-a286-1edfe0aa176c,Three dicks at the same time.
b931c749-99ba-4029-a2d8-15976d27aa24,"That bitch, Stacy."
b9582a12-098e-4254-9623-d90049350547,A vastly superior healthcare system.
b98d9f16-32b5-4848-9982-58c1980eda4a,Blood farts.
b993be25-22e7-4b0c-a6e4-803a71250b71,Bowser's aching heart.
b9d7f0e3-6e14-4834-be2a-4f39f51f4833,Our new Buffalo Chicken Dippers&reg;!
ba086759-f5ee-4914-8e6a-04b1e99cbe33,Paedophiles.
ba11ed1b-5739-44ae-bccd-bdadee4a27c8,Destroying the evidence.
ba57143a-2977-40be-9088-219edbe0bda0,Contagious face cancer.
ba66db45-15d1-4ae2-90a8-fb251134b868,An AR-15 assault rifle.
ba6d7a38-bca6-4283-ac96-e2740136cd70,Oxytocin release via manual stimulation of the nipples.
ba6e0e6b-0510-4df5-8793-6e6dceb770ad,Fellowship in Christ.
ba8a89e3-d2c0-428c-bf4b-8cba117d77c3,Fancy Feast.&reg;
bac4244f-07ed-4488-92a3-ae4001917aff,The Amish.
baeb77a4-1fcf-4cb5-9cc0-66080247373f,Me time.
bb04d5fe-4e52-4dbf-bff6-f61b60729f1d,Being too high for airplane.
bb3719ea-dcdf-47e7-8359-3822b4858692,Moon people.
bb631530-3095-45a3-9e7a-a4856e1b3b5f,Being chosen by God to win a free iPod Nano.
bb6c8a4a-6011-4bf3-a7ce-b824cf77d3cc,A magical kingdom with dragons and elves and no black people.
bb7b5f20-8195-4c2e-ab7b-f49490addead,My soul.
bb7c0bc2-eef0-40af-a50e-7cf58bd9f5e4,Starting a shitty podcast.
bb912b94-d75c-43f0-81d6-1e6ad8fcb329,Blockbuster late fees up the wazoo.
bba2c43d-ec93-44cf-a426-cafa215f81ea,The South.
bbbb3b79-24fd-470e-8965-092ad0cc7ddc,Harry Potter erotica.
bbe85c86-c509-415e-aedb-3d84a936b149,Quacking like a duck in lieu of a cogent argument.
bbf6244b-4c0b-41e1-8a44-23f0484a1100,"Her Majesty, Queen Elizabeth II."
bc0df6eb-6488-47de-a75b-d4ca902f74aa,John Howard's eyebrows.
bc2bfe92-d8e1-4656-b52d-a077db71abe5,Hospice care.
bc40bb20-f4f1-40f8-9e3b-338791c27dc5,"<i>Pure Moods</i> , Vol. 1."
bc4cd333-8897-4b9a-a3d2-e2366cbd0e96,The sound of my roommate masturbating.
bc7d0119-17ac-4461-86b9-7ad3f5692226,Misogyny.
bcbdbf95-e6a5-4a0e-89e6-2f60f4443fba,Mommy and daddy fighting all the time.
bcc39ba1-8442-49c7-8ac9-bf74b79982d8,A Pringles&reg; can full of screams.
bcd14aa5-ab9f-4859-879d-d46502f09a33,Silence.
bcd9e01c-6570-4a8f-87e3-0bdae03f2f15,Prescription pain killers.
bcf1a833-74bf-4a0a-a939-1ab6244fc7c2,Treasures beyond your wildest dreams.
bcf1c68f-3b75-42f8-86ba-86e431ce93d5,A mopey zoo lion.
bd0ea3ee-f9bd-41c1-9402-809cae9f7faf,Growing up and becoming a Republican.
bd1533be-6ddd-4eb8-b1a8-d91a45b7716c,Hiding from the Nazis.
bd16b913-8d94-4a21-be39-31207b2573ab,Used knickers.
bda54331-a27b-44d1-a54b-18a5d46e1c0f,A hug.
bdcb614a-5b45-463d-a9e1-28e4cd542dc3,Brown people.
bde82b52-5589-4277-a61f-aed0a616fdb0,What it means to be a Jewish woman in contemporary society.
be018c6c-2529-4d74-9e3f-0b83a4a9103d,A pangender octopus who roams the cosmos in search of love.
be0db267-aa73-484c-ac7c-5801dc22c7fa,Slapping Ted Cruz over and over.
be13587b-cf17-41d1-b2c5-3bdff1c39d48,"A good, strong gorilla."
be491cac-9e40-4490-89c1-e14e78f66cc2,A bunch of idiots playing a card game instead of interacting like normal humans.
be51dcc7-9024-47d9-8fc0-fda4903d3b57,Having sex with a man and then eating his head.
be593a1f-8bf9-43c7-88ab-a7eb68147307,Slowly evaporating.
be7a8c14-b9d3-46aa-a1fc-4b2f9275a7fa,Hooning.
be7ab203-127e-4662-a81e-a8c8113fc9f8,Magnets.
be8738d4-65cb-4802-b1f3-264153e8f335,Mom.
be8dc645-0dc5-4d18-9a3c-fa014d3a4cdc,Fucking my sister.
bed45ddf-9363-48ab-8663-1106922e68b5,Depression.
bf31a846-c84e-431b-9340-be50bc6671e7,Ethnic cleansing.
bf3e5ca3-7e9f-4c84-a413-c926656eab55,My privileged white penis.
bf52ff55-c558-44b8-b666-76dc8946ada1,Buying the right pants to be cool.
bf5a4bd9-dc32-4335-9318-eb422221f01d,Some of the best rappers in the game.
bfa4162f-9964-4ea4-8ae2-4bad52c896a9,Water.
bfb5fc18-ab61-4ddd-ad5e-c09f12d33f08,Natural selection.
bfeeea1b-0518-4242-8db5-4cbebef0bca5,An armored Krogan war-clitoris.
c0080f37-12ca-4efb-b906-3ae797350f14,The Devil himself.
c0362fd3-d353-41f1-9944-9a4fb605cc94,Blood Pringles&reg;.
c04f3c2c-14ef-4453-82cd-6785b322df72,A Bop It.&trade;
c0cf9691-894b-4b20-8fba-737476e84503,Getting shot by the police.
c111d463-cdfe-4639-9956-997ab31312f5,Ambiguous sarcasm.
c141ec7b-c4ac-4dff-a37b-aa44b2965f9d,The Rapture.
c15406ea-23d2-4bf6-b343-931a4def493c,Feminism.
c167aa4e-5a63-4c21-b802-176d5ded5583,"Running naked through a mall, pissing and shitting everywhere."
c16aa26c-cf6e-4b01-b108-8716d68cfc5f,Old-people smell.
c17e390b-2434-4e65-89dd-24597bad452b,Mansplaining.
c1942826-090f-4f39-a089-473374227f42,Disco fever.
c1be6c30-6d95-412a-acc9-f9f3b82e4187,A reason not to commit suicide.
c1d62ab7-a9ea-499a-aefd-44322b911dda,Total fucking chaos.
c1e6b3a1-1b94-454a-a6cc-8b04691e7b1b,"A tiny, gay guitar called a ukulele."
c21cade6-8236-46bc-a6dc-7454d7239f8a,My own fingers.
c24f6c8e-25e4-479b-bb10-557d54095409,Giving birth to the Antichrist.
c27d865d-f803-449e-953d-c97f787cca13,Soup that is too hot.
c2d36888-a595-4eb2-9378-5f9eb93fe54f,A ghoul.
c302a35f-aaf8-4b11-893e-458b8b78e84a,Spending the year's insulin budget on Warhammer 40k figurines.
c34298be-c12d-4d68-b76c-906f45db6f10,A teenage boy gunning for a handjob.
c3496a2c-b15e-45e6-bb00-8b1404282a7e,Being an attractive elf trapped in an unattractive human's body.
c349a6c9-327a-405d-9d7d-8cc34638b8b0,Men discussing their feelings in an emotionally healthy way.
c357e455-7e8e-43c7-ada7-cbe1ca3d723a,What's left of the Great Barrier Reef.
c359c508-1f76-4c57-90cc-3613841709e9,My first period.
c35f4a00-ef3f-47b1-8542-e1a7faec9bcd,"Big Bird's crown, crusty asshole."
c3686725-a5f1-4d60-b2c8-bcb0a13aade8,The glass ceiling.
c3bb6b1f-f584-42fc-89b5-acadbc776882,Doin' it up the bum.
c3bfb569-b6ad-48a4-a571-f35e580d8d1d,The hose.
c3d78fe6-4346-4d93-9075-85462628c5bc,Tables.
c3d7f9bf-607e-42ec-a0b2-7ce29e9b2ed1,Grammar nazis who are also regular Nazis.
c3ef216d-b917-46c1-a343-1c621fcc81c1,An interracial handshake.
c41e8b91-1131-4141-bd9f-f3be7ff06fc1,Whatever Kwanzaa is supposed to be about.
c45b00f0-7ea6-4944-b37d-41e444d31f14,Dead parents.
c46e21ec-a988-4d1f-a4de-4662e97ae304,Rich people.
c49c71d7-7aa2-4ba8-a481-e72c717c21bd,An oppressed people with a vibrant culture.
c4a33a5d-f3ab-4682-af64-233878ff05e4,Keanu Reeves.
c4b57f71-ba18-409a-8b8d-873a4aa25d36,Africa.
c4fa261a-d3dc-4d41-8b4e-a6c7e104a124,Mr. and Mrs. Tambourine Man's jingle-jangle morning sex.
c512acc4-128f-479f-b3b6-3dc341bbdbfa,Achieving the manual dexterity and tactical brilliance of a 12-year-old Korean boy.
c5651bf1-16f8-4714-a98d-f112dad712a7,Being fat and stupid.
c5784790-fd89-47e7-832a-c271150d7703,Chugging a lava lamp.
c5b40404-5069-411f-afc1-9a98934c3e9b,Ripping open a man's chest and pulling out his still-beating heart.
c600e75d-ba36-466c-a2cd-48a124f19526,Thy neighbor's wife.
c627dea2-0b6f-4ba1-a760-0a2dff60d347,Swapping bodies with mom for a day.
c63b1b1b-f293-4617-90f6-4c3cc313279a,"Jason, the teen mayor."
c63ce3aa-f79b-4b70-85e1-f7281089d79b,The North.
c6423e3c-ea8f-40bb-8fc3-a2a215ee070e,Futuristic death sports.
c65135d6-c426-48a1-a9d3-b5f937a509d9,"Roland the Farter, flatulist to the king."
c69bc68f-3efe-405e-a6e5-336c30326d11,A literal tornado of fire.
c69d926c-d048-4ff2-872c-e6b971133c6d,Walking in on Dad peeing into Mom's mouth.
c6a83b48-4822-45ff-b9db-c4b94b5aec12,A sobering quantity of chili cheese fries.
c6af9137-2e8d-4381-a1b7-c5b81d14dbc9,Lactation.
c6b72018-8105-4eb9-9072-4e382bf1e1b5,Hot people.
c6c3be14-d5b2-40b6-a84e-f8a5336dbbcd,Demons and shit.
c6c9d271-4f84-43e0-9aab-f3140d928fd4,Three years of semen in a shoebox.
c712f24c-ffd9-4d97-925a-5cb73848da07,A double murder suicide barbeque.
c727deb6-cd13-4038-9b28-29df583afad6,Congress's flaccid penises withering away beneath their suit pants.
c736a75d-99da-4346-af12-f97e314badfe,Stockholm Syndrome.
c73c194e-73fc-444d-9127-35760364c9de,Piece of shit Christmas cards with no money in them.
c75618d4-d771-48b7-a03c-2af9bfac7e63,Samuel L. Jackson.
c776b54b-58f1-43c1-97e7-56bfc3da4567,Fucking the weatherman on live television.
c79679f0-df34-4746-bae1-1cec2f86791e,Laying an egg.
c7973ba2-e10e-4379-a909-49b365b5d587,Agriculture.
c7d6f2e8-1abe-492f-97ff-fb3efbe7ce5c,Clearing a bloody path through Walmart with a scimitar.
c86b0d34-85e2-47e9-bcea-55057e70776b,An older man.
c86cdf01-fc0b-40fa-8c82-66552d69aafe,"The sweet, forbidden meat of the money."
c8862c7a-6105-4488-b2e3-8224a77623c2,Penis breath.
c8ad3da0-1ddf-4f2d-9bb1-f0358889bd2d,"A homemade, cum-stained <i>Star Trek</i> uniform."
c8f6903f-b8d1-4bae-a112-26e2ace1a954,Auschwitz.
c91c0a14-0545-4df2-acda-8e9caf525ee5,Whipping it out.
c95053ec-b2f9-470f-a8dd-c16f76acb355,"Free ice cream forever, or getting fingered by Chris Hemsworth for five minutes."
c968423f-a915-4a1a-bb84-01ff20bea6fc,The mere concept of Applebees.&reg;
c98ca266-ee50-402b-b9e1-e1ffc19b6aa5,Tapping Serra Angel.
c9bdf933-cd93-4b71-9617-4d45426965ab,"Smoking crack, for instance."
c9d15f92-4175-4cf5-b45d-99c250bf826d,Picking up a glass of water and taking a sip and being the president.
c9db299f-6c30-432e-8198-8a0ceced7517,An 800-foot-long pool noodle.
c9ec0ec2-15db-4099-a365-d43142bfda45,40 acres and a mule.
ca306b9b-f3b9-41f8-b4eb-681373994552,Switching to Geico.&reg;
ca4f0a2c-25ac-467d-95ee-10ae48146bdf,A vague fear of something called ISIS.
ca75c8bd-748c-4378-bdb8-769eb8fd2125,Torturing Jews until they say they're not Jews anymore.
cab1c126-ce48-43a1-8d92-e74c80646315,"The banks, the media, the entire system, man."
caecc3a7-f18c-4326-89f7-bce132451156,A sick wombat.
caf44513-02db-474e-ae39-cdc81773c7aa,A sick burnout.
cafb379b-ddcb-4a32-bcef-1b671f784303,Drinking alone.
cb047bf5-c9d1-4b35-ac49-ec82555e4f3f,Dispelling with this fiction that Barack Obama doesn't know what he's doing.
cb0e6beb-9254-42f1-8578-4740aa044ae3,Injecting speed into one arm and horse tranquilizer into the other.
cb26c862-e5bb-4aef-b068-80907cdb0a0b,Scientology.
cb3cf0ed-871e-487b-986b-b19ba967bf39,Demolishing that ass like a Palestinian village.
cb57e747-2968-43f5-b42d-c5e9b758e85a,Three consecutive seconds of happiness.
cb6d7921-b1fc-4d86-9cb8-a6de9b0b7adf,Unbelievably soft carpet.
cbbcfda5-99c4-4405-abd3-a395787433c6,Spectacular abs.
cc2847e2-f3ac-4dbf-8eb1-651070591c6d,The milk that comes out of a person.
cc4221ee-91fd-4155-944b-d1c3f917f5ed,My collection of Japanese sex toys.
cc5fcc6a-c5d2-41d3-896b-b6dd8dece69e,The KKK.
cc862ec6-3dca-4074-88eb-c0c4e5f5a62b,A sex goblin with a carnival penis.
cc9eabd0-3bb1-40e4-b6c7-1107d26926f6,Every ounce of charisma left in Mick Jagger's tired body.
ccbc774a-8c88-4472-841b-33281b0ed8ab,A medium horchata.
cccf01aa-f07e-44b1-a571-b90c568009c2,Smegma.
ccd53f3f-b4f9-4701-becc-34758ad07fec,The chicken from Popeyes. &reg;
ccd71efc-6f75-420d-bbf1-b7809fa7018a,Danny DeVito.
cd3a5d87-8021-4c78-b044-51e16d1415bb,Not reciprocating oral sex.
cd458c80-1656-4194-87bc-31ea26703ae9,Getting trapped in a conversation about Ayn Rand.
cd4cad0b-8a69-4e91-b379-e9c00ca508ef,A fortuitous turnip harvest.
cd4cd850-6ca0-4a75-bacf-fb3b6b3f8201,Sitting in a jar of vinegar all night because I am pickle.
cd8af386-3666-40d6-8a44-339bf682f01a,Ryan Gosling riding in on a white horse.
cd97edb6-b73d-46f8-9e54-bedb84dd0c92,Photosynthesis.
cdb56258-4ca3-47cd-aa58-ac1adac0b3bd,A back-alley abortion from a Mexican cyborg doctor.
cdc8c6b7-f85d-4836-b60b-89a013c480f0,Just the tip.
cdda35bd-da86-4028-9ba3-919c6807e5d7,Doo-doo.
cde3b470-b8f8-43aa-b38b-af21c9f30bcc,Charging up all the way.
ce4fdbd1-28fa-4ced-a9d1-e8a530cc5555,Not giving a shit about the Third World.
ce75d5e9-ffc9-429c-944c-e9bf9cc79983,A man from Craigslist.
cebb32ba-cdbe-4269-aa52-4eecca27db0d,The milkman.
cec3df52-e470-445f-b7f9-384f6cc8faf2,Penis envy.
cecc8602-7373-4625-848c-c3e03ee0c078,The magic of live theatre.
cee84cab-37d7-4b41-a562-9aff73b2ba84,My dick in your mouth.
ceecac72-4f7d-40f7-a37c-13b2c16d9e54,Taking a man's eyes and balls out and putting his eyes where his balls go and then his balls in the eye holes.
cef6af43-241c-4a4c-b81c-bbbdcfb06a3a,The complex geopolitical quagmire that is the Middle East.
cf08c50b-3c97-4efb-92ff-fba2301b0f00,A pizza guy who fucked up.
cf0c89cf-cd23-4783-bf63-446ee6b00038,An octopus giving seven handjobs and smoking a cigarette.
cf254832-ffd3-41ee-9213-8be96cd678e8,Patti Mayonnaise.
cf2afd5c-5605-458c-9a36-a70f5750b10c,Huffing spray paint.
cf2d7664-56e4-4c57-99f4-f9105a7a493a,Licking things to claim them as your own.
cf44cda9-5369-4925-aa85-b9a07a27c3eb,Double penetration.
cf524126-4fc7-441c-bef6-0a868f355ff7,Bogies.
cf57ee72-86d9-44a4-b772-90d2229fc62f,Fucking my therapist.
cf6e9416-e1ee-44ff-8e55-00b950c4f776,The sudden appearance of the Go Compare man.
cf7b68a4-2529-4354-8d2e-603e1861361a,An empowered woman.
cf83bf1c-2b7d-48f7-a53a-15725893d4b1,The bond between a woman and her horse.
cf9950e0-cc97-4dd4-8580-3e86d35150d3,An evil man in evil clothes.
cfa256e3-45ca-4925-b7ff-60faba60fddc,Being black.
cfd07262-93f1-4878-90a8-64180c8c1b77,Roaming through a wasteland of windblown trash and deserted highways.
cfdb9491-25de-4d37-8d70-a021172d0a63,A frozen homeless man shattering on your doorstep.
cfe12b39-bda4-4180-be71-92f05b1ea530,Working so hard to have muscles and then having them.
cfec722a-efc4-4b00-aa29-78e925e16e9f,Poopy diapers.
cfee87d0-7223-44ae-8ca1-e724edf6a561,Reading an entire book.
d019a22e-6539-426a-9144-0e2b2895ca0f,An endless stream of diarrhea.
d0362adf-c82a-433d-b8d4-5d96c053866e,My huge penis and substantial fortune.
d03d442f-944f-4cd5-a5f6-56a05d520a80,Tap dancing like there's no tomorrow.
d03e1425-3e77-45b9-ab9e-9c6330ca7811,Land mines.
d044b052-7d95-4593-9fbf-b3c8e7f38550,Tearing that ass up like wrapping paper on Christmas morning.
d07bd646-e684-46f7-a7aa-bfaab0be5f8c,Women's undies.
d0991417-35c2-48f7-9672-68bf9c396bb9,Actually believing that the Bible happened.
d0a38800-b4c6-4e1a-8240-41fd7b21ed74,Spending 8 years in the Himalayas becoming a master of dice-rolling and resource allocation.
d0aab67f-c5d1-47cf-a4f6-19b68b4526f0,Eternal darkness.
d0c95570-5e1e-472c-9ecf-5701ff825bb7,Keeping the government out of my vagina.
d0dfeb28-b957-4c69-8e3a-38f561a26105,The Kool-Aid Man.
d0f39bed-b1d5-480e-9c2c-f33475d6e020,A father and son fighting each other over the last scrap of bread.
d13f524b-8a16-44b5-86f5-d45b091e1fb9,Guns.
d14f7a22-a537-41c1-b571-256e1e259428,Permanent Orgasm-Face Disorder.
d1704608-dbcd-4b17-9576-471e229ac05c,How fun it is to eat Pringles&reg;.
d189e528-5ea2-4c46-aadb-6f25560edd71,Goats screaming like people.
d1cd5df4-a7c6-4631-a792-f66e9c23460a,Eating three sleeves of Chips Ahoy!
d1ce8a17-a420-4375-af74-5ab699fd3834,"Good-natured, fun-loving Aussie racism."
d1decb64-7814-492b-875a-72adf7574afb,The Klobb.
d1e2209e-a8dc-4264-bd2c-344721302fc7,Forty-five minutes of finger blasting.
d1e87bb7-5e32-468f-983e-0f8e48324404,The Official Languages Act. La Loi sur les langues officielles.
d2233620-dec7-4289-b029-95b18d9f5990,Calculating every mannerism so as not to suggest homosexuality.
d2663d89-c50b-4760-a87b-4c8800ebd8ee,How many Asians there are.
d2687e98-b148-4ae1-b310-3ccf4a741e41,Having an awesome time drinking and driving.
d2794139-aff1-4d67-b68c-ba3fae1a090c,A bass drop so huge it tears the starry vault asunder to reveal the face of God.
d2891137-b119-48a0-bdda-c199256e65b2,The female orgasm.
d289a9c8-d49f-48fe-801b-b6ce4d554c4e,My uncle who voted for Trump.
d295af2d-a9fa-4c49-a9c9-567f073cf3b6,Hipsters.
d2bf7535-9d12-4378-8107-20d6182564a1,Hot cheese.
d2d4e417-33b6-4538-a92f-295c544703b0,A sweet spaceships.
d3115d04-c58c-44c9-8d98-acdda51dfa84,Haggis.
d31d5a15-b430-4231-8f57-6b49751be8c4,The Harlem Globetrotters.
d342b2f7-8efc-4486-8fad-a126cf471549,Mutually assured destruction.
d3435047-11e1-4236-935c-fa3ff4b786de,A madman who lives in a policebox and kidnaps women.
d36d8cde-e1ac-4f6c-98dc-20c3ba5ea6fd,Finding out that democracy might not be such a great idea.
d37465e6-4ee2-4c07-ab9a-d7d2c05192e7,An old dog full of tumors.
d37f1906-5191-43e5-ba30-7331f69e8b83,How awesome it is to be white.
d382e145-210d-411a-bd0a-12ea3f0cb076,A mouthful of potato salad.
d39274cc-f5c8-4e23-99e2-071f9f21c0ca,The mysterious fog rolling into town.
d3a4797d-e9f8-4c70-b7d9-e454e57249ef,A sad fat dragon with no friends.
d3b3fe3e-50d0-4a52-96ee-c0c1509c97f0,Crabapples all over the fucking sidewalk.
d3bc01df-4785-49ac-a83a-69663e726559,A Chelsea smile.
d3e7df1b-9dba-49db-b314-ded14f20f9d4,Founding a major world religion.
d3f0cc90-3d62-4b1e-bcb5-ee973996f9ea,Period globs.
d409757a-5256-44dd-b2ab-55b3325d4234,Playing with my pussy while I watch TV.
d41a7fa3-8759-4c3a-ab8f-840dc8b88af0,Blowjobs for everyone.
d426bedc-4894-4c42-8af5-d32e3c01cfea,Daddy's belt.
d4272787-bb6b-4ea7-a4c2-ce129f15e43c,Chris Hemsworth.
d446108e-821e-4ff4-a317-11e038cab5f1,My hot cousin.
d4904db6-e839-4480-8010-a1ef6b4faa09,Math.
d4ab5894-890c-4965-adbd-f16554762cd6,A Halal Snack Pack.
d4add4ba-b34d-43f3-8a29-b63d4393c21c,The old gods.
d4afa0f3-fdcb-4728-8634-8b7f433cd112,"One of those ""blow jobs"" I've been hearing so much about."
d4d71ef0-6c8f-4c02-a9de-910b8bbab8e9,Crippling debt.
d4e23457-b1e0-4d5f-a507-30eababff9c2,Waking up inside of a tornado.
d5238d51-9809-433d-b8d2-db9c5b54c3cf,Holding the proper political beliefs of my time to attract a mate.
d52854b3-b1bb-4865-8129-36344e83ac63,Cheeky bum sex.
d533c0a6-f4a9-4736-834f-e6ca00459d1c,Getting into a situation with an owlbear.
d538fe23-8edb-41bd-80cf-2eec4a588c44,Getting blasted in the face by a t-shirt cannon.
d550d42f-451f-40ff-971c-fb14e2677cdb,The transience of all things.
d5822416-5761-403c-8632-27e68ce9439a,Fading away into nothingness.
d5bb5427-9492-4fb9-9efc-e2131b7b4622,Mushy tushy.
d5dda817-a40a-4af4-a681-2ea9ac653bc4,Achieving escape velocity.
d5fff038-81fd-4d91-9d6b-675646d08b2a,All four prongs of an echidna's penis.
d612054a-d21a-4835-8066-f46651a4d83c,"A fun, sexy time at the nude beach."
d6593bcf-9161-4f8b-b149-9c8e8ea15812,Bullshit.
d668dd1e-6a08-4b7d-a972-c7dbd4638651,The human body.
d679ee0e-3278-4a70-a5ea-93057e85a55d,Almost giving money to a homeless person.
d68bf9c0-3596-4aec-ad84-ef699fb72030,Immortality cream.
d696ee5a-3d34-481b-b5ca-df09b4f9bbfc,Darth Vader.
d6a1f101-f136-4c9b-8bb5-2262ba7263e0,Rock-hard tits and a huge vagina.
d6acd812-9098-42ef-9056-ccdce2b23ee8,Fiery poops.
d6c938f6-1a0e-4487-8fa5-71f44bdc1e0d,Giving 110%.
d6ce89be-f181-48d9-b35f-e39c4974fdba,Subduing a grizzly bear and making her your wife.
